"Order Date","Customer Name","State","Category","Sub-Category","Product Name","Sales","Quantity","Profit"
"2015-01-02","Victoria Wilson","Ohio","Technology","Machines","Cisco 9971 IP Video Phone Charcoal",1188,9,-950.4
"2015-01-02","Victoria Wilson","Ohio","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",89.584,2,4.4792
"2016-10-28","Jonathan Howell","California","Office Supplies","Storage","Personal Filing Tote with Lid, Black/Gray",93.06,6,26.0568
"2016-10-28","Jonathan Howell","California","Technology","Phones","Adtran 1202752G1",302.376,3,22.6782
"2015-12-24","Joni Blumstein","Ohio","Office Supplies","Fasteners","OIC Bulk Pack Metal Binder Clips",5.584,2,1.8148
"2015-12-24","Joni Blumstein","Ohio","Office Supplies","Paper","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,8.2302
"2015-12-24","Joni Blumstein","Ohio","Office Supplies","Binders","Ibico Standard Transparent Covers",19.776,4,-13.8432
"2015-12-24","Joni Blumstein","Ohio","Furniture","Furnishings","Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,19.0848
"2015-12-24","Joni Blumstein","Ohio","Technology","Machines","Swingline SM12-08 MicroCut Jam Free Shredder",479.988,4,-383.9904
"2015-12-24","Joni Blumstein","Ohio","Office Supplies","Art","Stanley Bostitch Contemporary Electric Pencil Sharpeners",27.168,2,2.7168
"2015-08-09","David Smith","Michigan","Office Supplies","Art","Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.968
"2015-08-09","David Smith","Michigan","Furniture","Tables","Bevis 36 x 72 Conference Tables",622.45,5,136.939
"2015-08-09","David Smith","Michigan","Office Supplies","Storage","Rogers Deluxe File Chest",21.98,1,0.2198
"2015-02-28","Valerie Dominguez","Tennessee","Furniture","Chairs","Global Low Back Tilter Chair",161.568,2,-28.2744
"2015-02-28","Valerie Dominguez","Tennessee","Furniture","Chairs","Global Push Button Manager's Chair, Indigo",389.696,8,43.8408
"2014-09-13","Erin Ashbrook","North Carolina","Office Supplies","Binders","GBC Instant Index System for Binding Systems",18.648,7,-12.432
"2017-04-07","Christopher Schild","Florida","Furniture","Tables","Bush Advantage Collection Round Conference Table",233.86,2,-102.048
"2017-04-07","Christopher Schild","Florida","Furniture","Tables","Bretford Rectangular Conference Table Tops",620.6145,3,-248.2458
"2017-04-07","Christopher Schild","Florida","Office Supplies","Binders","GBC Instant Index System for Binding Systems",5.328,2,-3.552
"2017-04-07","Christopher Schild","Florida","Furniture","Furnishings","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0
"2017-04-07","Christopher Schild","Florida","Technology","Accessories","Logitech�P710e Mobile Speakerphone",617.976,3,-7.7247
"2017-11-12","David Bremer","California","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",10.56,2,4.752
"2016-06-04","Ken Lonsdale","Illinois","Office Supplies","Paper","Xerox 1957",25.92,5,9.396
"2016-06-04","Ken Lonsdale","Illinois","Furniture","Furnishings","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",419.68,5,-356.728
"2016-06-04","Ken Lonsdale","Illinois","Furniture","Furnishings","Staple-based wall hangings",11.688,3,-4.6752
"2016-06-04","Ken Lonsdale","Illinois","Technology","Phones","PureGear Roll-On Screen Protector",31.984,2,11.1944
"2016-06-04","Ken Lonsdale","Illinois","Furniture","Tables","KI Conference Tables",177.225,5,-120.513
"2016-06-04","Ken Lonsdale","Illinois","Furniture","Furnishings","Eldon 100 Class Desk Accessories",4.044,3,-2.8308
"2016-06-04","Ken Lonsdale","Illinois","Office Supplies","Art","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,1.2038
"2014-06-01","Dianna Wilson","Minnesota","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",2001.86,7,580.5394
"2014-06-01","Dianna Wilson","Minnesota","Office Supplies","Storage","Safco Steel Mobile File Cart",166.72,2,41.68
"2014-06-01","Dianna Wilson","Minnesota","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,23.94
"2014-06-01","Dianna Wilson","Minnesota","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",1503.25,5,496.0725
"2014-06-01","Dianna Wilson","Minnesota","Office Supplies","Paper","Xerox 205",25.92,4,12.4416
"2016-12-10","Logan Haushalter","California","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,28.1372
"2016-09-11","Kelly Collister","California","Office Supplies","Paper","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,3.5767
"2016-09-11","Kelly Collister","California","Technology","Accessories","Logitech�P710e Mobile Speakerphone",3347.37,13,636.0003
"2016-12-10","Delfina Latchford","New York","Office Supplies","Storage","Fellowes Personal Hanging Folder Files, Navy",80.58,6,22.5624
"2016-12-10","Delfina Latchford","New York","Office Supplies","Envelopes","Tyvek Side-Opening Peel & Seel Expanding Envelopes",361.92,4,162.864
"2015-11-28","Dan Reichenbach","Illinois","Furniture","Furnishings","Eldon 100 Class Desk Accessories",12.132,9,-8.4924
"2015-11-28","Dan Reichenbach","Illinois","Office Supplies","Storage","Belkin 19"" Vented Equipment Shelf, Black",82.368,2,-19.5624
"2015-11-28","Dan Reichenbach","Illinois","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black",53.92,5,4.044
"2015-11-28","Dan Reichenbach","Illinois","Technology","Phones","Logitech Mobile Speakerphone P710e -�speaker phone",647.904,6,56.6916
"2017-12-01","Craig Carreira","New York","Technology","Accessories","Sabrent 4-Port USB 2.0 Hub",20.37,3,6.9258
"2017-12-01","Craig Carreira","New York","Office Supplies","Storage","Safco Industrial Shelving",221.55,3,6.6465
"2017-12-01","Craig Carreira","New York","Office Supplies","Binders","Acco 3-Hole Punch",17.52,5,6.132
"2017-06-08","Dorris liebe","Texas","Office Supplies","Appliances","Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac",1.624,2,-4.466
"2014-09-19","Sean Braxton","Texas","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer",3059.982,3,-509.997
"2014-09-19","Sean Braxton","Texas","Technology","Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer",2519.958,7,-251.9958
"2016-06-06","Roy Collins","Illinois","Technology","Phones","Cisco Small Business SPA 502G VoIP phone",328.224,4,28.7196
"2015-11-10","Alan Hwang","California","Technology","Accessories","Microsoft Sculpt Comfort Mouse",79.9,2,35.156
"2017-06-16","Claudia Bergmann","North Carolina","Office Supplies","Art","Quartet Omega Colored Chalk, 12/Pack",14.016,3,4.7304
"2016-01-22","Paul Gonzalez","New Jersey","Office Supplies","Fasteners","Bagged Rubber Bands",7.56,6,0.3024
"2017-12-09","Christine Abelman","Ohio","Office Supplies","Storage","Safco Commercial Shelving",37.208,1,-7.4416
"2017-12-09","Christine Abelman","Ohio","Office Supplies","Envelopes","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,21.591
"2017-12-28","Kristen Hastings","California","Office Supplies","Storage","Adjustable Depth Letter/Legal Cart",725.84,4,210.4936
"2015-07-30","Helen Andreada","California","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",209.93,7,92.3692
"2015-07-30","Helen Andreada","California","Furniture","Furnishings","Regeneration Desk Collection",5.28,3,2.3232
"2015-07-30","Helen Andreada","California","Office Supplies","Binders","Presstex Flexible Ring Binders",10.92,3,4.095
"2017-09-16","Barry Blumstein","California","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,4.0572
"2017-09-16","Barry Blumstein","California","Office Supplies","Art","Newell 330",5.98,1,1.5548
"2017-10-13","Andrew Gjertsen","Pennsylvania","Office Supplies","Paper","Post-it �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,4.0768
"2017-10-13","Andrew Gjertsen","Pennsylvania","Office Supplies","Paper","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,5.9072
"2017-10-13","Andrew Gjertsen","Pennsylvania","Office Supplies","Storage","Eldon Simplefile Box Office",59.712,6,5.9712
"2017-10-13","Andrew Gjertsen","Pennsylvania","Office Supplies","Labels","Avery 489",24.84,3,8.694
"2015-09-26","Steven Cartwright","Texas","Office Supplies","Binders","Round Ring Binders",2.08,5,-3.432
"2015-09-26","Steven Cartwright","Texas","Technology","Phones","Bose SoundLink Bluetooth Speaker",1114.4,7,376.11
"2015-11-02","Jas O'Carroll","California","Furniture","Tables","Bevis Round Bullnose 29"" High Table Top",1038.84,5,51.942
"2015-09-26","Tracy Blumstein","Oregon","Office Supplies","Paper","Easy-staple paper",141.76,5,47.844
"2015-09-26","Tracy Blumstein","Oregon","Technology","Accessories","Microsoft Arc Touch Mouse",239.8,5,47.96
"2015-09-26","Tracy Blumstein","Oregon","Office Supplies","Paper","Xerox 216",31.104,6,10.8864
"2016-12-18","Alan Haines","Florida","Office Supplies","Binders","GBC VeloBinder Electric Binding Machine",254.058,7,-169.372
"2016-12-18","Alan Haines","Florida","Office Supplies","Appliances","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,24.316
"2016-12-18","Alan Haines","Florida","Office Supplies","Supplies","Premier Automatic Letter Opener",961.48,5,-204.3145
"2016-11-20","Nick Zandusky","Ohio","Office Supplies","Fasteners","Advantus SlideClip Paper Clips",19.096,7,6.6836
"2016-11-20","Nick Zandusky","Ohio","Office Supplies","Labels","Avery 512",18.496,8,6.2424
"2016-11-20","Nick Zandusky","Ohio","Technology","Accessories","Logitech Wireless Gaming Headset G930",255.984,2,54.3966
"2016-11-20","Nick Zandusky","Ohio","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,-48.7032
"2014-12-26","Kelly Lampkin","Colorado","Furniture","Furnishings","Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,78.8592
"2014-12-26","Kelly Lampkin","Colorado","Furniture","Chairs","Global Deluxe Office Fabric Chairs",230.352,3,20.1558
"2014-12-26","Kelly Lampkin","Colorado","Furniture","Furnishings","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",218.352,3,-24.5646
"2014-12-26","Kelly Lampkin","Colorado","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers",78.6,5,-62.88
"2014-12-26","Kelly Lampkin","Colorado","Office Supplies","Fasteners","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,9.2988
"2016-10-28","Jonathan Doherty","New Jersey","Office Supplies","Paper","Xerox 223",32.4,5,15.552
"2016-10-28","Jonathan Doherty","New Jersey","Office Supplies","Storage","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,10.8248
"2016-10-28","Jonathan Doherty","New Jersey","Office Supplies","Paper","Xerox 1939",56.91,3,27.3168
"2016-10-28","Jonathan Doherty","New Jersey","Furniture","Furnishings","Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,38.024
"2016-10-28","Jonathan Doherty","New Jersey","Office Supplies","Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings",14.28,1,6.5688
"2017-11-19","Jonathan Howell","Illinois","Furniture","Tables","BPI Conference Tables",219.075,3,-131.445
"2015-05-04","Alan Schoenberger","New York","Furniture","Furnishings","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp",26.8,2,12.864
"2014-12-30","Ken Brennan","Michigan","Office Supplies","Art","Newell 350",9.84,3,2.8536
"2014-06-01","Corey Roper","New Jersey","Office Supplies","Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,20.9208
"2014-06-01","Corey Roper","New Jersey","Office Supplies","Art","Boston Heavy-Duty Trimline Electric Pencil Sharpeners",289.2,6,83.868
"2017-04-15","Shahid Hopkins","Virginia","Office Supplies","Art","Faber Castell Col-Erase Pencils",4.89,1,2.0049
"2016-09-12","Ben Peterman","Colorado","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",15.136,4,3.5948
"2016-09-12","Ben Peterman","Colorado","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",466.768,2,52.5114
"2016-09-12","Ben Peterman","Colorado","Furniture","Furnishings","Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,1.7136
"2016-09-12","Ben Peterman","Colorado","Office Supplies","Labels","Avery 509",6.264,3,2.0358
"2014-09-27","Thomas Seio","New Jersey","Furniture","Furnishings","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,37.6422
"2014-08-09","Andy Gerbode","Florida","Technology","Phones","AT&T 1070 Corded Phone",178.384,2,22.298
"2014-08-09","Andy Gerbode","Florida","Office Supplies","Paper","Xerox 21",15.552,3,5.4432
"2014-12-28","Sung Pak","Pennsylvania","Office Supplies","Art","Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,8.6744
"2014-11-04","Nathan Mautz","New York","Furniture","Chairs","DMI Arturo Collection Mission-style Design Wood Chair",135.882,1,24.1568
"2014-11-04","Nathan Mautz","New York","Technology","Machines","Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier",3991.98,2,1995.99
"2014-11-04","Nathan Mautz","New York","Technology","Phones","Panasonic Kx-TS550",275.94,6,80.0226
"2014-11-04","Nathan Mautz","New York","Technology","Accessories","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",360,4,129.6
"2014-11-04","Nathan Mautz","New York","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,13.071
"2014-09-19","Frank Atkinson","California","Office Supplies","Fasteners","OIC Binder Clips",7.16,2,3.58
"2016-04-23","Grace Kelly","California","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers",251.52,6,81.744
"2016-04-23","Grace Kelly","California","Technology","Accessories","Logitech Wireless Headset h800",99.99,1,34.9965
"2017-11-03","Don Jones","Tennessee","Furniture","Furnishings","Telescoping Adjustable Floor Lamp",15.992,1,0.9995
"2016-08-30","Patrick O'Brill","Pennsylvania","Technology","Phones","Aastra 57i VoIP phone",290.898,3,-67.8762
"2016-08-30","Patrick O'Brill","Pennsylvania","Office Supplies","Storage","File Shuttle II and Handi-File, Black",54.224,2,3.389
"2016-08-30","Patrick O'Brill","Pennsylvania","Furniture","Chairs","Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs",786.744,4,-258.5016
"2016-08-30","Patrick O'Brill","Pennsylvania","Office Supplies","Labels","Round Specialty Laser Printer Labels",100.24,10,33.831
"2016-08-30","Patrick O'Brill","Pennsylvania","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern",37.764,6,-27.6936
"2016-04-25","John Lucas","Pennsylvania","Technology","Phones","AT&T 841000 Phone",82.8,2,-20.7
"2016-04-25","John Lucas","Pennsylvania","Office Supplies","Binders","Ibico Recycled Grain-Textured Covers",20.724,2,-13.816
"2016-04-25","John Lucas","Pennsylvania","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels",4.896,3,-3.4272
"2015-09-01","Doug Bickford","California","Office Supplies","Binders","Storex Dura Pro Binders",4.752,1,1.6038
"2015-09-01","Doug Bickford","California","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier",959.984,2,335.9944
"2015-09-01","Doug Bickford","California","Office Supplies","Binders","Avery Non-Stick Binders",14.368,4,4.49
"2014-07-12","Alyssa Crouse","California","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders",7.712,2,2.7956
"2014-07-12","Alyssa Crouse","California","Furniture","Tables","Hon 5100 Series Wood Tables",698.352,3,-17.4588
"2015-06-22","Ken Lonsdale","Utah","Office Supplies","Fasteners","OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,2.3312
"2014-04-13","Jonathan Doherty","Pennsylvania","Office Supplies","Art","Newell 314",17.856,4,1.116
"2014-04-13","Jonathan Doherty","Pennsylvania","Office Supplies","Binders","Fellowes PB200 Plastic Comb Binding Machine",509.97,10,-407.976
"2014-04-13","Jonathan Doherty","Pennsylvania","Office Supplies","Fasteners","Staples",30.992,13,10.0724
"2014-04-13","Jonathan Doherty","Pennsylvania","Technology","Phones","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,8.3916
"2015-12-20","Chad Sievert","Texas","Office Supplies","Storage","Fellowes Super Stor/Drawer",88.8,4,-2.22
"2017-06-15","Clay Cheatham","California","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",47.976,3,4.7976
"2017-07-08","Tamara Dahlen","Massachusetts","Office Supplies","Art","Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,3.0996
"2017-07-08","Tamara Dahlen","Massachusetts","Office Supplies","Paper","Easy-staple paper",24.56,2,11.5432
"2017-07-08","Tamara Dahlen","Massachusetts","Office Supplies","Art","BIC Brite Liner Highlighters, Chisel Tip",12.96,2,4.1472
"2016-09-01","Adam Bellavance","New York","Technology","Accessories","Sabrent 4-Port USB 2.0 Hub",6.79,1,2.3086
"2016-09-01","Adam Bellavance","New York","Office Supplies","Paper","Xerox 1881",24.56,2,11.5432
"2016-09-01","Adam Bellavance","New York","Office Supplies","Binders","Acco Hanging Data Binders",3.048,1,1.0668
"2016-09-01","Adam Bellavance","New York","Office Supplies","Paper","Xerox 1881",49.12,4,23.0864
"2016-09-01","Adam Bellavance","New York","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System",4355.168,4,1415.4296
